city,cut,color,clarity,carat,depth,table,price
2,2,4,3,1.1,62.6,56.0,4620
0,4,3,4,0.63,59.9,57.0,2241
6,3,5,4,0.76,59.3,62.0,2753
5,1,3,2,1.01,62.8,58.0,4641
4,3,1,5,1.01,62.5,58.0,6606
6,2,1,5,0.3,61.2,55.0,844
2,2,3,4,0.54,60.7,57.0,2274
12,3,1,5,0.55,62.3,60.0,2030
0,3,3,2,1.02,62.2,58.0,4435
7,2,5,5,0.31,62.1,53.7,447
1,4,6,2,1.27,60.9,59.0,5224
5,3,3,2,0.3,61.6,59.0,574
12,4,4,5,0.9,63.0,57.0,4381
2,4,0,2,0.41,62.9,58.0,791
4,2,2,5,0.3,62.0,53.7,601
11,0,5,3,1.52,64.7,58.0,6905
7,4,5,2,0.74,63.8,58.0,2352
0,2,4,2,1.05,62.5,56.0,5027
1,2,3,1,0.37,62.1,54.0,1056
12,1,4,6,0.3,63.3,55.0,684
6,2,2,5,1.24,62.0,57.0,9478
1,4,2,7,0.34,59.6,60.0,724
2,2,3,1,0.3,61.0,56.0,844
9,4,6,3,1.02,63.4,56.0,3599
1,2,0,7,0.32,62.2,56.0,1014
8,3,3,5,0.67,61.0,57.0,2050
5,4,1,2,0.7,59.1,62.0,2569
10,4,1,5,0.53,63.5,59.0,1678
4,4,1,4,0.7,63.4,62.0,2695
7,3,3,4,1.05,61.6,58.0,7063
12,3,4,5,0.9,60.4,59.0,4246
1,2,3,4,1.02,61.0,57.0,7324
2,3,4,2,0.7,62.0,58.0,2155
1,2,3,2,1.03,60.1,59.0,5111
3,2,4,7,0.39,61.9,54.0,911
9,2,3,7,0.5,62.8,57.0,1858
9,2,3,3,1.51,61.2,56.1,9104
1,2,1,5,1.27,61.8,55.0,6543
7,2,3,2,1.53,60.1,57.0,10947
3,4,6,5,0.91,61.6,58.0,3112
11,2,0,2,0.35,61.5,56.0,780
4,2,4,3,1.04,59.6,56.0,4077
1,2,1,1,0.65,62.3,56.0,4184
3,2,0,7,0.4,62.0,56.0,1323
1,4,3,4,0.43,60.9,57.0,943
5,2,1,5,0.52,61.5,56.0,1694
11,4,5,2,1.09,63.2,59.0,4639
3,2,3,4,0.54,61.6,56.0,1957
3,1,4,0,0.9,57.4,63.0,1939
3,2,6,5,1.73,63.0,57.0,10076
9,3,2,2,1.05,60.3,60.0,5557
8,4,1,2,0.34,63.2,55.0,765
1,2,1,4,0.3,61.6,57.0,936
8,4,2,5,0.8,62.1,60.0,3471
7,2,2,3,0.74,60.6,57.0,2555
0,2,2,4,0.37,61.7,56.0,1041
9,4,5,5,0.9,62.3,64.0,3605
1,3,2,2,0.7,61.6,55.0,2348
12,2,5,2,0.52,61.8,54.0,1094
4,2,4,2,0.56,61.8,55.0,1214
1,2,2,1,0.33,61.2,56.0,1240
7,2,2,5,0.55,60.9,56.0,1709
11,2,1,1,0.41,62.1,54.0,1419
8,3,4,5,1.21,61.5,58.0,6710
11,3,3,7,0.6,59.7,60.0,2105
5,2,3,4,0.82,61.9,54.0,3880
5,4,1,3,0.71,61.9,63.0,2256
10,3,2,7,0.7,61.0,57.0,2932
7,2,1,7,0.32,61.5,57.0,1080
10,2,3,5,1.46,62.3,56.0,10302
8,2,2,2,0.32,60.6,57.0,604
10,2,2,5,0.34,61.0,57.0,686
9,3,5,5,0.35,62.9,57.0,630
1,2,5,4,0.79,62.2,57.0,2958
10,3,3,5,1.54,63.0,59.0,11815
10,4,3,4,0.73,60.7,55.0,3011
3,3,3,3,0.5,62.5,57.0,1000
2,4,4,2,0.52,62.6,55.0,1111
3,2,5,1,0.4,62.8,54.0,1053
6,2,3,4,0.52,61.6,56.0,1722
4,2,4,4,0.31,62.4,55.0,698
6,2,1,2,0.31,61.5,55.0,660
10,2,5,5,0.33,62.4,56.0,463
3,2,2,2,0.41,61.6,57.0,904
1,2,3,6,0.42,62.8,55.0,1245
0,1,1,3,1.03,63.8,62.0,4250
3,2,2,7,0.4,62.4,56.0,1163
4,4,5,5,0.9,59.9,58.0,3709
0,2,4,5,1.04,62.2,57.0,6133
1,2,4,5,1.23,62.2,55.0,7260
8,3,3,3,1.71,60.9,58.0,11351
5,4,4,2,0.81,59.1,57.0,2562
11,4,2,4,0.71,61.8,60.0,3017
3,3,5,1,0.43,61.2,58.0,1056
8,4,0,7,0.26,62.8,60.0,554
6,1,3,3,0.5,63.8,57.0,1009
10,4,0,5,0.71,62.8,56.0,3045
1,2,3,3,0.3,60.6,56.0,405
6,4,5,2,1.01,60.3,57.0,3888
6,4,0,5,0.31,62.3,55.0,734
11,3,3,5,1.3,62.2,58.0,8854
11,1,0,4,1.02,64.6,58.0,6797
8,1,3,7,0.3,63.6,57.0,878
3,2,3,5,0.33,62.6,57.0,743
10,2,3,2,1.53,62.4,57.0,11230
6,3,1,2,0.3,60.6,58.0,675
10,4,2,2,0.54,64.0,59.0,1314
6,2,3,7,0.34,61.6,56.0,775
7,2,0,2,0.31,62.3,55.0,732
1,2,0,5,0.4,60.4,56.0,1050
3,4,3,5,0.56,62.5,57.0,1580
1,4,2,3,1.01,63.4,54.0,4270
9,2,3,4,1.04,61.8,56.0,7467
8,2,3,4,0.54,61.8,56.0,1724
12,4,1,7,0.27,60.9,58.0,620
10,1,4,2,0.71,63.5,57.0,2096
4,2,4,5,1.31,61.8,57.0,8261
6,2,0,5,0.31,62.2,54.0,942
7,4,4,2,0.7,63.5,57.0,2106
3,3,1,6,0.33,59.7,58.0,1052
7,2,5,6,1.32,61.0,56.0,8501
4,4,6,4,0.39,63.5,58.0,790
10,4,1,6,0.72,61.2,58.0,3903
5,2,4,7,1.23,61.6,57.0,8509
11,4,1,4,0.4,62.9,56.0,959
10,2,3,2,0.58,61.5,56.0,1690
5,2,6,2,1.72,62.0,57.0,8900
11,4,3,4,0.3,62.9,60.0,605
4,4,5,2,0.9,61.7,58.0,3274
2,3,4,3,1.14,60.6,59.0,4702
12,2,2,7,1.02,61.1,56.3,9521
1,3,0,3,0.91,62.3,57.0,3781
3,2,1,2,0.53,60.9,57.0,1769
11,3,4,0,2.33,60.7,58.0,8220
8,2,4,5,0.3,61.7,56.0,491
1,4,3,2,0.72,62.5,60.0,2488
7,2,1,3,0.41,62.8,57.0,876
7,2,4,5,1.5,62.3,56.0,10920
1,3,3,3,1.03,63.0,60.0,3824
0,2,0,3,0.33,62.0,57.0,492
3,4,3,2,0.5,62.6,56.0,1197
8,2,3,4,1.06,61.7,55.0,8093
6,3,6,5,1.35,60.5,56.0,6254
6,2,2,1,0.32,61.2,56.0,1204
1,1,1,2,1.2,59.9,64.0,6653
10,3,0,2,0.3,61.0,60.0,709
10,2,2,7,0.56,62.3,54.0,2281
0,4,5,5,0.77,62.4,63.0,2054
11,2,0,5,0.32,62.2,56.0,758
1,1,2,3,0.9,63.2,56.0,3318
3,2,2,2,0.38,60.4,57.0,844
8,3,5,7,0.7,60.1,59.0,2352
7,0,3,0,0.7,66.7,55.0,956
2,3,5,5,1.21,62.3,58.0,5962
10,1,3,5,0.71,64.1,56.0,2258
10,4,0,2,0.53,61.2,54.0,1576
5,3,2,5,0.42,60.1,61.0,1013
10,4,5,6,0.3,62.8,59.0,552
8,3,4,2,0.33,63.0,58.0,610
5,4,1,1,0.51,63.3,58.0,2925
2,2,5,2,0.54,62.3,55.0,1586
11,4,2,2,0.59,61.4,58.0,1595
11,1,3,2,1.01,64.2,56.0,4138
0,4,4,6,0.55,61.1,57.0,1881
2,2,4,6,0.72,61.8,56.0,3708
4,2,4,1,0.41,62.9,54.0,1243
9,2,0,2,0.32,62.5,54.0,589
2,3,3,1,0.3,60.0,59.0,895
1,2,0,3,1.16,62.1,54.0,5898
0,4,1,4,1.05,59.8,59.0,7666
8,4,3,5,1.0,62.9,56.0,5702
3,2,2,2,1.21,61.2,59.0,7349
9,2,4,5,0.83,61.3,54.0,3027
3,4,0,3,1.5,63.1,56.0,9783
12,4,1,3,0.51,61.6,57.0,1195
3,2,1,6,0.34,62.2,56.0,1014
6,2,1,5,0.31,62.0,56.0,680
4,4,3,2,0.9,62.0,61.0,3734
11,2,2,5,1.11,61.6,57.0,7740
1,2,5,2,1.5,62.3,55.0,8736
10,2,3,6,0.31,62.0,53.0,789
12,3,3,5,0.32,62.5,60.0,720
1,3,2,2,0.31,62.7,58.0,663
10,4,2,1,0.35,62.0,54.0,1027
12,3,3,4,0.51,62.3,58.0,1656
7,1,3,2,1.5,60.2,61.0,9892
4,2,2,2,1.03,61.3,57.0,5378
3,4,4,2,0.8,62.3,59.0,2670
11,2,1,3,1.02,62.1,55.0,4798
9,3,5,4,1.36,62.0,59.0,7592
3,1,5,2,1.0,58.0,58.0,4273
2,2,5,6,0.32,61.9,55.0,589
8,2,3,2,0.36,61.1,55.0,571
11,1,3,2,0.9,63.8,61.0,3774
11,2,3,7,0.59,61.0,57.0,2131
1,4,4,2,1.01,62.5,58.0,4306
3,2,4,2,1.01,62.3,59.0,4876
5,2,0,4,0.41,61.0,57.0,1151
8,3,6,5,1.36,58.4,59.0,6157
6,1,2,3,1.02,59.2,58.0,4356
7,3,3,2,0.53,61.3,58.0,1273
12,2,2,5,0.72,61.8,56.0,3564
10,4,4,5,1.11,62.4,58.0,5450
6,2,4,1,0.36,61.9,57.0,947
9,3,6,4,1.39,60.8,58.0,7239
10,2,0,3,0.71,61.9,56.0,2452
1,2,0,3,0.71,61.6,55.0,2767
3,0,3,4,0.5,60.3,66.0,1327
3,2,4,2,0.5,61.9,56.0,1446
6,4,0,3,1.01,61.8,57.0,4260
7,1,6,4,1.51,60.6,55.0,7848
10,2,2,1,0.43,60.9,57.0,1580
3,1,2,4,0.61,61.9,60.0,2076
3,3,1,3,0.74,59.1,60.0,2553
8,3,1,3,1.01,61.8,61.0,3801
2,3,3,2,1.51,62.5,60.0,10235
1,4,2,2,0.53,60.9,60.0,1322
5,4,3,5,1.01,62.5,57.0,5679
8,3,2,2,0.72,59.3,60.0,2030
2,2,4,5,1.09,61.5,54.0,5732
9,2,5,0,1.5,61.8,57.0,5412
3,3,3,5,0.39,60.4,61.0,942
1,2,2,7,1.1,61.2,56.0,9641
11,2,4,2,0.7,61.8,53.0,2499
10,1,0,5,0.9,57.7,61.0,4717
1,3,3,5,0.41,61.0,56.0,1061
1,3,1,3,0.41,61.7,58.0,953
9,3,4,3,2.07,59.6,60.0,11094
4,4,1,2,0.3,61.7,56.0,526
3,3,5,5,0.29,62.4,58.0,429
11,4,3,2,0.81,62.3,59.0,3095
2,2,0,5,0.31,61.7,55.0,734
10,2,4,2,1.42,62.0,56.0,8529
12,4,0,2,1.5,63.4,58.0,11352
12,3,4,5,1.0,58.9,56.0,4514
2,4,1,3,0.8,62.9,54.0,2715
1,2,3,4,0.52,60.4,57.0,1887
3,3,3,5,0.71,63.0,54.0,2443
9,1,2,2,0.91,64.4,60.0,3994
1,1,5,0,0.7,63.9,62.0,1111
10,1,0,2,0.31,63.4,55.0,571
7,2,2,5,0.31,61.6,55.0,802
9,3,4,6,0.9,62.3,59.0,4890
3,2,0,2,0.52,61.8,57.0,1720
10,4,4,2,1.76,63.0,63.0,9336
7,1,2,3,0.61,62.5,65.0,3807
2,2,3,5,1.01,61.9,58.0,6449
7,2,2,7,0.41,61.9,55.0,1115
10,4,3,4,0.55,62.0,57.0,1786
7,2,1,5,0.61,61.3,55.0,2373
2,4,3,2,0.54,60.4,56.0,1404
5,0,1,3,1.43,66.0,57.0,6086
8,2,3,4,0.53,61.9,55.0,1695
9,3,2,7,0.4,60.8,59.0,1088
6,1,2,4,0.4,63.0,62.0,883
5,2,4,2,1.18,61.4,55.0,6013
3,2,2,3,0.88,62.2,56.0,3619
7,2,1,2,0.7,61.7,55.0,2745
1,3,3,5,0.42,62.0,58.0,847
1,2,3,2,1.01,63.0,57.0,5555
1,2,2,6,0.32,60.3,57.0,912
3,3,6,2,1.3,61.0,59.0,5569
8,2,2,6,0.4,61.7,57.0,1206
1,1,3,2,0.8,63.9,57.0,2650
9,1,1,3,1.36,58.0,64.0,6397
6,2,4,3,0.8,62.4,57.0,2122
10,3,2,3,0.9,61.5,61.0,3507
1,2,2,7,0.6,61.8,57.0,2298
5,3,4,4,0.4,62.6,58.0,1035
1,4,0,5,1.03,63.3,57.0,7102
5,2,2,0,1.14,61.7,57.0,3824
10,2,0,7,0.38,61.5,57.0,1257
7,4,2,4,0.4,61.5,59.0,982
7,2,1,6,0.24,60.9,56.0,752
5,2,3,6,0.41,61.8,55.0,1000
12,2,2,6,0.31,62.0,54.0,840
1,4,0,2,0.31,63.4,58.0,732
8,1,2,2,0.53,63.8,58.0,1363
10,1,6,3,1.72,63.2,57.0,7741
3,4,3,6,0.4,60.7,55.0,1066
10,3,2,2,0.5,62.5,59.0,1409
2,2,0,5,0.3,62.3,54.0,710
1,2,0,5,0.8,61.0,57.0,4170
0,2,1,5,0.73,61.6,56.0,3429
1,4,4,2,0.31,61.0,61.0,435
9,2,1,4,0.5,62.4,58.0,1678
2,3,4,2,0.52,62.6,55.0,1219
5,3,2,3,0.51,62.3,62.0,956
10,2,3,2,0.73,60.6,57.0,3089
8,4,3,4,1.02,61.9,58.0,6694
12,1,2,5,1.0,63.2,59.0,6183
7,2,1,4,0.58,60.6,57.0,2192
6,4,4,3,0.9,61.5,59.0,3208
10,0,3,2,0.71,65.5,55.0,2300
8,3,3,2,1.2,62.2,58.0,5154
7,2,3,6,0.23,60.8,57.0,536
2,4,1,4,0.57,62.9,57.0,1883
1,4,2,2,1.01,63.5,57.0,5713
1,2,5,3,1.01,61.9,55.0,3733
9,3,2,3,1.22,62.5,57.0,5794
3,2,1,3,0.4,61.0,58.0,629
9,2,6,2,0.56,61.8,58.0,1119
1,3,6,5,0.39,61.3,60.0,581
10,2,2,5,0.74,61.9,57.0,3454
10,2,3,4,1.36,61.0,56.0,10455
4,2,1,2,1.5,62.0,55.0,11385
3,2,3,1,1.16,62.0,57.0,10082
11,2,0,3,0.71,62.0,54.0,2934
6,3,2,3,1.06,62.4,58.0,4452
12,3,5,5,0.32,62.2,59.0,576
11,2,2,4,0.39,62.3,57.0,1024
10,1,1,2,1.2,64.0,61.0,7096
3,2,3,1,0.45,62.8,53.0,1377
11,2,2,7,0.43,61.4,56.0,1093
11,4,0,5,0.72,62.9,58.0,3493
2,2,3,4,0.31,61.9,55.0,583
6,3,2,2,0.71,61.6,57.0,2381
10,4,2,5,0.7,61.6,58.0,2362
10,4,3,3,0.73,62.6,56.0,1986
7,2,4,6,0.37,62.0,53.0,815
8,4,1,2,1.06,63.7,55.0,5445
5,2,1,5,0.32,61.4,56.0,702
12,3,2,5,1.04,61.9,58.0,6908
2,2,2,5,0.35,60.5,57.0,906
12,0,4,0,2.32,70.5,55.0,6860
10,1,2,2,0.31,63.5,56.0,516
10,2,6,2,1.4,62.7,57.0,6139
6,4,1,5,0.75,60.4,56.0,3817
6,2,5,2,0.7,60.8,59.0,2083
1,2,4,5,0.34,60.4,57.0,555
0,2,4,5,0.72,62.3,52.0,2548
5,2,3,5,1.29,62.9,57.0,7080
7,2,3,7,0.52,61.5,56.0,2012
12,3,3,2,0.71,62.8,61.0,2215
9,3,5,5,0.38,62.5,58.0,633
10,1,4,4,0.31,64.0,59.0,698
5,4,1,2,0.31,62.7,58.0,544
10,1,1,3,0.9,64.1,57.0,3084
10,3,1,3,1.03,58.8,62.0,4070
8,3,3,2,1.54,60.5,61.0,11574
6,1,4,4,1.0,62.1,64.0,4732
9,3,2,3,1.04,62.8,60.0,4013
1,2,0,2,0.52,62.2,54.0,1429
0,2,2,5,0.38,61.2,57.0,889
10,3,5,2,1.52,61.2,60.0,8299
7,2,1,4,0.37,61.6,54.7,886
1,2,3,3,1.53,61.7,57.0,7240
7,3,6,5,1.12,58.6,58.0,4422
10,3,4,3,1.01,60.3,60.0,4638
6,0,1,5,0.91,61.8,66.0,4550
8,1,2,5,0.3,63.4,59.0,565
3,1,0,3,0.53,63.9,55.0,1226
2,2,4,7,0.33,61.9,55.0,854
6,1,2,3,0.7,64.1,55.0,1851
11,2,5,4,0.28,62.0,56.0,503
4,2,2,5,1.2,61.9,53.0,8669
0,3,4,5,0.91,62.3,57.0,3963
5,2,3,7,0.32,61.3,56.0,730
12,3,2,2,0.49,58.7,60.0,1179
1,4,0,4,0.9,63.4,58.0,5511
8,2,2,2,0.34,59.4,57.0,491
9,2,3,5,0.33,62.3,55.0,579
9,3,1,3,1.0,62.6,60.0,4116
2,2,0,5,0.51,61.9,55.0,1787
6,3,0,2,0.55,61.9,60.0,1815
12,3,4,5,0.34,59.0,59.0,689
11,2,0,6,0.34,61.2,57.0,1272
6,2,3,1,0.3,62.5,54.0,863
0,2,4,5,0.31,61.4,56.0,507
10,1,4,4,0.96,63.9,54.0,4535
11,3,4,5,1.07,62.1,59.0,5424
6,3,3,2,0.41,61.5,59.0,719
2,2,2,5,0.8,61.3,55.0,3913
8,2,2,5,0.35,61.4,54.0,906
1,1,2,6,0.9,64.2,56.0,6124
5,4,4,2,0.52,59.3,59.0,1175
6,2,1,3,0.7,60.5,56.0,2375
1,4,3,6,0.4,60.6,58.0,1008
0,2,4,3,0.73,62.3,56.0,2278
3,2,1,5,0.56,61.9,55.0,1915
5,2,4,6,0.31,60.8,55.0,942
4,4,6,2,0.91,63.5,58.0,2905
10,2,3,5,1.02,62.4,57.0,5346
0,4,3,5,1.04,61.9,57.0,6177
11,2,4,5,0.93,61.5,57.0,4218
4,4,2,7,0.53,61.4,57.0,2175
12,3,1,5,0.7,60.9,59.0,2673
10,2,4,6,0.34,62.0,54.0,995
4,2,3,2,0.75,61.6,55.0,2902
3,3,3,2,0.42,62.7,59.0,717
11,3,2,5,0.37,61.9,58.0,957
6,2,4,2,1.59,61.5,57.0,10832
6,4,2,2,1.08,62.9,57.0,5014
3,3,5,5,1.25,61.2,58.0,6300
6,4,4,7,0.3,62.0,59.0,581
5,2,4,2,0.3,62.0,56.0,450
1,4,2,5,1.02,63.2,57.0,6659
10,2,1,2,0.41,61.8,56.0,904
0,2,2,5,0.31,62.3,55.0,802
0,3,1,2,0.7,62.5,61.0,2592
11,4,2,4,1.23,62.0,59.0,10035
5,3,6,3,1.5,61.0,60.0,6048
3,3,4,6,0.35,60.1,62.0,956
10,3,4,2,1.17,58.5,62.0,5831
8,3,3,5,0.33,60.8,58.0,743
3,2,3,3,1.03,61.8,55.0,4582
1,3,3,5,1.01,63.0,56.0,5864
3,2,4,2,0.46,61.2,56.0,1299
9,2,5,3,0.53,61.8,55.0,844
4,3,3,4,0.54,61.6,58.0,1760
2,0,6,2,0.99,55.0,61.0,2812
12,1,3,5,0.9,63.6,59.0,4022
3,1,4,0,2.01,63.9,59.0,7024
10,4,1,6,0.23,60.8,56.0,499
9,4,1,7,0.41,63.8,58.0,1019
4,4,6,4,0.3,63.0,59.0,394
8,3,0,4,1.0,59.7,60.0,8124
10,2,2,2,1.0,62.0,55.0,5239
1,3,5,2,1.7,59.7,60.0,10501
3,3,0,6,0.43,59.6,58.0,1659
7,4,2,2,0.57,62.6,58.0,1403
4,2,4,2,0.57,62.1,57.0,1247
11,1,1,2,0.31,63.6,57.0,698
0,2,3,2,0.42,61.6,56.0,896
11,2,2,5,0.41,62.3,57.0,863
3,1,1,2,1.01,62.6,61.0,4743
10,4,5,3,0.91,62.8,61.0,2832
0,1,0,3,1.51,61.7,65.0,7519
3,2,6,2,1.01,60.2,59.0,4194
3,2,4,5,0.31,61.2,59.0,515
1,1,1,2,0.72,63.7,58.0,2361
1,4,2,7,0.72,63.6,59.0,3420
6,1,2,3,0.9,63.1,56.0,3519
1,1,0,2,0.32,63.8,56.0,756
9,2,3,3,0.52,62.1,56.0,1210
0,2,4,4,0.7,62.0,59.0,2648
10,2,5,4,0.55,62.5,57.0,1297
3,2,6,5,0.92,61.1,57.0,3215
10,2,5,6,1.55,62.1,56.0,11869
3,1,3,0,1.5,57.4,62.0,3179
3,2,1,4,0.57,61.5,55.0,2164
7,2,2,2,0.51,61.3,56.0,1406
11,3,6,7,0.7,60.6,58.0,1764
0,4,1,2,0.52,62.9,59.0,1389
12,2,1,2,0.51,61.5,54.0,1356
12,1,4,2,0.31,63.6,57.0,573
0,3,1,3,1.01,62.6,59.0,4666
5,2,4,3,1.31,62.2,57.0,6484
7,3,0,3,1.24,61.0,59.0,5311
8,4,1,4,0.77,59.4,61.0,3488
1,4,1,7,0.51,62.1,55.0,2056
11,4,2,6,1.0,61.7,57.0,9492
10,4,4,3,1.01,63.9,56.0,4023
8,4,4,0,3.0,63.1,55.0,6512
10,4,3,5,0.71,61.5,57.0,2543
0,4,2,2,1.51,62.8,59.0,11560
6,2,3,7,1.31,60.9,56.0,11531
7,3,3,7,0.31,60.5,58.0,707
10,2,0,2,0.72,61.1,59.0,2993
10,2,6,7,0.71,60.3,61.0,2226
5,3,2,4,0.7,60.8,62.0,2874
10,2,0,5,0.32,62.1,56.0,972
11,2,1,5,0.32,61.9,56.0,900
12,4,3,5,1.15,60.1,60.0,7175
9,2,1,6,0.3,61.5,57.0,956
3,1,6,2,1.73,63.8,60.0,7847
12,3,4,4,0.3,62.2,60.0,675
5,2,2,4,0.7,62.4,56.0,3199
5,2,4,5,1.01,62.3,57.0,4821
3,4,2,2,0.91,62.2,57.0,4108
1,2,2,5,0.51,61.6,57.0,1661
9,3,0,3,0.41,62.0,58.0,683
2,3,2,2,0.71,60.2,60.0,2345
3,3,1,5,0.54,59.0,60.0,1687
3,1,0,3,0.42,63.2,57.0,653
0,1,2,5,0.5,63.6,58.0,1433
10,0,1,2,0.9,65.5,59.0,3508
4,2,2,7,0.61,61.7,55.0,2833
10,3,1,3,1.52,61.0,59.0,10214
12,2,1,3,0.35,61.7,56.0,491
1,3,3,2,0.75,60.9,58.0,2631
5,2,2,4,0.58,61.9,54.0,1865
0,3,0,2,0.32,61.3,60.0,756
4,2,3,5,0.41,61.7,54.0,811
7,3,3,6,0.43,60.3,58.0,1207
6,4,2,4,1.21,61.1,61.0,9656
2,4,2,3,1.01,61.8,56.0,4298
4,3,5,4,0.73,60.3,58.0,2371
5,4,3,6,0.29,62.0,58.0,522
5,3,3,2,1.0,61.9,62.0,5154
1,2,1,2,0.51,61.5,57.0,1682
3,1,1,5,0.75,59.7,65.0,2717
8,3,5,7,0.33,61.0,59.0,579
8,2,4,2,1.21,61.8,55.0,6727
4,3,2,4,0.41,60.7,56.0,1076
5,2,2,3,0.51,61.0,55.0,1100
10,2,3,1,0.31,62.5,56.0,871
8,2,4,5,1.02,62.0,55.0,5683
6,2,2,6,1.03,62.1,56.3,10619
8,2,3,5,0.38,62.2,56.0,983
10,0,4,0,1.5,65.5,58.0,5645
1,4,4,3,0.8,63.4,58.0,2502
9,2,1,6,0.41,60.9,55.0,1431
10,2,4,7,0.3,61.2,57.0,776
12,3,2,4,1.01,62.5,58.0,7465
10,2,1,2,1.0,61.6,55.0,5880
4,4,3,5,0.3,63.0,55.0,526
8,3,2,3,1.21,59.9,62.0,5746
3,3,0,3,1.02,60.2,58.0,5257
8,2,2,5,0.34,61.6,57.0,880
0,2,1,2,0.3,61.9,57.0,526
12,3,4,2,0.71,61.0,58.0,2006
2,2,1,2,0.37,61.4,56.0,606
5,1,0,2,0.5,63.7,56.0,1436
6,3,3,5,1.0,61.6,58.0,6272
7,4,0,5,0.42,63.2,58.0,910
3,1,4,3,0.7,61.5,63.0,1899
6,4,2,2,0.32,62.3,55.0,533
12,2,1,7,0.57,61.5,55.9,2615
5,2,0,2,0.34,60.6,56.0,626
3,2,1,2,0.7,61.8,56.0,2576
5,3,0,5,0.3,61.7,59.0,911
5,2,1,5,0.41,61.8,56.0,935
1,0,2,4,1.0,67.0,52.0,4984
3,3,1,2,0.9,61.9,58.0,4209
5,3,3,5,1.37,61.6,59.0,7951
10,3,0,2,0.41,59.6,59.0,1015
4,4,0,1,0.32,62.0,56.0,1171
1,4,0,3,1.09,61.9,61.0,3890
1,2,5,5,1.01,59.9,61.0,4685
4,1,4,5,1.0,63.8,59.0,4028
12,4,5,2,1.24,62.5,57.0,5046
1,2,6,2,1.16,60.7,57.0,4028
3,2,1,4,0.52,62.5,56.0,1793
7,4,3,3,0.92,59.4,62.0,3618
4,4,4,2,0.3,59.4,63.0,421
11,2,0,3,0.81,61.9,54.0,3160
11,2,3,3,0.8,62.2,56.0,2749
8,2,4,2,1.3,62.2,56.0,7054
10,1,2,2,0.42,63.4,56.0,722
4,2,0,6,0.68,61.3,57.0,4325
11,2,2,4,0.38,62.5,53.8,916
0,4,1,2,1.0,63.1,58.0,4435
9,2,3,6,0.33,61.7,54.0,1114
3,3,0,2,0.6,60.4,60.0,1996
3,4,5,3,1.5,63.4,58.0,7211
1,2,2,5,1.02,62.9,57.0,6509
11,2,5,1,0.31,62.2,54.0,652
11,2,0,2,0.79,61.2,56.0,3185
8,1,2,2,1.0,63.8,57.0,4844
1,2,0,3,0.56,62.2,55.0,1243
10,3,4,2,0.32,62.3,60.0,591
3,1,3,3,0.8,62.8,58.0,2363
12,4,1,4,0.51,64.4,55.0,1634
7,2,4,6,0.7,62.0,55.0,2881
12,2,5,2,1.58,62.3,55.0,9457
1,3,1,5,0.3,62.0,59.0,844
2,2,1,2,0.51,61.1,56.0,1443
11,4,1,5,0.5,61.3,62.0,1407
7,2,1,4,0.52,61.9,55.0,2105
3,4,3,1,0.37,61.8,56.0,1003
7,2,1,2,1.26,61.5,59.0,8574
7,3,2,2,0.9,61.4,55.0,4435
10,2,0,5,0.32,62.4,57.0,972
10,2,3,6,0.33,60.8,56.0,1114
6,2,0,2,0.34,62.3,57.0,626
7,2,2,5,1.31,59.6,60.0,10243
10,3,4,7,0.7,58.8,58.0,2536
1,0,6,5,1.01,59.6,62.0,3886
3,3,3,5,1.35,61.1,58.0,9580
8,1,2,3,1.0,63.7,57.0,3906
2,4,1,2,1.01,62.1,56.0,5461
8,3,0,2,0.83,61.3,58.0,2990
7,2,0,2,0.56,61.2,56.0,1814
7,4,1,1,0.76,61.9,56.0,4798
10,3,2,3,1.5,60.8,59.0,9408
8,0,4,3,1.55,64.6,58.0,9045
1,3,4,2,1.15,60.9,57.0,5139
2,4,1,2,0.3,63.2,56.0,675
7,2,3,4,0.41,62.4,57.0,961
3,4,6,5,0.42,60.9,58.0,723
9,2,0,6,0.65,61.8,57.0,4022
9,2,3,7,0.31,62.5,53.0,677
3,2,1,4,0.31,60.7,57.0,733
3,1,5,4,0.71,63.8,53.0,2104
10,2,6,5,0.58,60.9,57.0,1324
1,1,5,6,0.4,63.9,56.0,1080
9,4,0,7,0.9,62.6,59.0,6872
10,3,2,5,0.3,61.6,58.0,776
5,2,0,2,0.34,62.0,56.0,626
5,4,0,4,0.41,61.7,58.0,1018
10,4,5,2,1.01,60.9,59.0,4207
12,2,3,7,0.54,60.6,56.0,2090
1,3,1,3,1.52,60.8,60.0,9193
3,2,4,2,1.14,62.2,54.0,5763
4,1,0,2,0.9,62.0,62.0,4187
0,0,6,3,0.71,65.5,61.0,1409
7,4,2,2,1.51,59.4,57.0,10838
0,2,2,6,0.29,61.7,55.0,815
1,2,4,3,1.05,61.8,58.0,4604
7,2,2,7,0.61,61.5,55.0,3248
10,2,4,5,0.74,62.2,55.0,3178
4,2,2,5,0.32,61.4,55.0,781
8,1,1,3,0.47,56.5,62.0,844
2,2,2,3,0.91,62.7,57.0,3642
8,3,0,2,0.78,60.4,57.0,3019
10,3,1,3,0.55,61.9,58.0,1185
3,2,4,4,0.81,61.8,58.0,3257
2,3,2,7,0.5,62.3,58.0,2052
8,4,3,7,0.3,62.3,59.0,684
5,2,0,7,1.02,62.2,59.0,11573
8,2,3,4,0.84,61.8,56.0,4325
9,1,5,2,1.5,64.0,60.0,8580
3,3,0,3,1.03,61.7,58.0,4764
